test_id,num_points,grid_size,cockayne_steiner,geosteiner_steiner,flute_steiner,cockayne_wirelength,geosteiner_wirelength,flute_wirelength,cockayne_time,geosteiner_time,flute_time
43365,14,9321,12,12,12,25731,25731,25731,3.293646,0.000349,4.5e-05
43366,14,9413,12,12,12,28443,28443,28443,4.326623,0.000537,5.4e-05
43367,14,8585,12,12,12,23512,23512,23512,2.837879,0.000212,4.2e-05
43368,14,9484,12,12,12,30505,30505,30505,2.92637,0.000373,5.6e-05
43369,14,9083,12,12,12,27154,27154,27154,3.974223,0.000276,4.4e-05
43370,14,9623,13,12,12,26501,26501,26501,2.715032,0.000449,5.6e-05
43371,14,9285,12,12,12,23624,23624,23624,2.161748,0.000166,4.1e-05
43372,14,9405,12,12,12,33565,33565,33699,2.86537,0.00041,4.8e-05
43373,14,9866,12,12,12,32173,32173,32173,2.840499,0.000306,4.6e-05
43374,14,9187,12,12,12,30939,30939,30939,1.904441,0.000272,5e-05
43375,14,9438,12,12,12,24229,24229,24229,2.16923,0.000176,4.1e-05
43376,14,8109,12,12,12,26837,26837,26837,2.850726,0.000231,4.2e-05
43377,14,9324,12,12,12,25817,25817,25922,2.171225,0.000306,4.1e-05
43378,14,7595,12,12,12,22048,22048,22048,3.982978,0.000226,5.6e-05
43379,14,8113,12,12,12,27051,27051,27051,3.239597,0.000456,5.4e-05
43380,14,8744,12,12,12,28320,28320,28320,2.243018,0.000216,4.6e-05
43381,14,9037,12,12,12,23439,23439,23439,2.055257,0.000328,2.4e-05
43382,14,9899,12,12,12,30187,30187,30187,3.818592,0.000481,5.7e-05
43383,14,8973,12,12,12,30399,30399,30399,2.98323,0.000232,4.7e-05
43384,14,9767,11,11,12,27894,27894,27894,2.055627,0.000396,4.2e-05
43385,14,8450,12,12,12,19269,19269,19269,1.706393,0.000339,7e-06
43386,14,9350,12,12,12,27123,27123,27123,2.790548,0.00027,4.8e-05
43387,14,9065,12,12,12,26775,26775,26775,2.389387,0.000303,3.8e-05
43388,14,9491,12,12,12,30884,30884,30884,3.056687,0.000342,5.1e-05
43389,14,9090,12,12,12,30148,30148,30148,3.9582,0.000421,4.8e-05
43390,14,8721,12,11,12,27991,27991,28358,3.230565,0.000262,5e-05
43391,14,9773,12,12,12,26412,26412,26412,3.487187,0.000159,7e-05
43392,14,8505,12,12,12,28046,28046,28046,2.524027,0.000232,4.7e-05
43393,14,8916,12,12,12,26696,26696,26696,2.259087,0.000349,3.6e-05
43394,14,9058,12,12,12,27066,27066,27066,2.503439,0.000293,4.9e-05
43395,14,8806,12,12,12,27144,27144,27144,3.768246,0.000236,5.1e-05
43396,14,9610,12,12,12,26362,26362,26362,3.347774,0.00037,5e-05
43397,14,7561,12,12,12,23259,23259,23259,1.531595,0.000197,5.3e-05
43398,14,9891,12,12,12,24800,24800,24800,1.749418,0.000233,2.2e-05
43399,14,8715,12,12,12,27916,27916,27916,1.268648,0.000169,3.6e-05
43400,14,9796,12,12,12,28370,28370,28370,3.370534,0.000256,4.4e-05
43401,14,9620,12,12,12,30814,30814,30814,3.808389,0.000297,6.2e-05
43402,14,9006,12,12,12,24755,24755,24755,3.829258,0.000257,5.7e-05
43403,14,9359,12,12,12,28409,28409,28409,2.244926,0.000263,4.9e-05
43404,14,9695,12,12,12,30168,30168,30168,2.714068,0.00048,5.4e-05
43405,14,8444,12,12,12,28166,28166,28166,3.296912,0.000365,5e-05
43406,14,9789,12,12,12,25508,25508,25508,2.387338,0.000124,4.3e-05
43407,14,8159,12,12,12,26623,26623,26623,2.512709,0.000254,4.6e-05
43408,14,8800,12,12,12,28272,28272,28272,2.673364,0.000408,4e-05
43409,14,9139,12,12,12,28695,28695,28695,2.914655,0.000233,5.2e-05
43410,14,8556,12,12,12,24762,24762,24762,2.478089,0.000537,4.4e-05
43411,14,9255,12,12,12,27547,27547,27645,2.620639,0.000335,4.8e-05
43412,14,9185,11,12,12,29876,29876,29876,4.205936,0.000289,4.8e-05
43413,14,9587,13,12,12,29544,29544,29558,3.176866,0.000212,4.9e-05
43414,14,9831,12,12,12,30781,30781,30781,3.836441,0.000406,6.7e-05
43415,14,9428,13,12,12,31940,31940,31940,3.483103,0.000229,4.6e-05
43416,14,9906,12,12,12,32501,32501,32501,4.171628,0.000297,3.7e-05
43417,14,9543,12,12,12,26438,26438,26438,1.95855,0.000167,4.6e-05
43418,14,9557,12,12,12,28608,28608,28608,3.030826,0.000321,4.2e-05
43419,14,8741,12,12,12,25890,25890,25890,2.273192,0.000323,4.5e-05
43420,14,9308,12,12,12,30820,30820,30820,2.736027,0.000348,4.4e-05
43421,14,9043,12,12,12,29028,29028,29028,3.222739,0.000397,4.5e-05
43422,14,8972,12,12,12,23126,23126,23126,3.19939,0.000411,5.7e-05
43423,14,9556,12,12,12,27903,27903,27903,2.906729,0.000338,5.2e-05
43424,14,9480,12,12,12,31298,31298,31298,2.688987,0.000491,3.9e-05
43425,14,9259,12,12,12,26316,26316,26316,2.606804,0.000234,5.4e-05
43426,14,9064,12,12,12,30075,30075,30075,4.089238,0.000209,4.2e-05
43427,14,9104,12,12,12,25613,25613,25613,2.621807,0.000373,4.9e-05
43428,14,8007,12,12,12,26457,26457,26457,4.080012,0.000246,6e-05
43429,14,9476,12,12,12,27372,27372,27372,1.994486,0.000224,3.9e-05
43430,14,9345,12,12,12,26804,26804,26804,2.779417,0.000371,1.7e-05
43431,14,8831,12,12,12,27535,27535,27535,2.787733,0.00026,5.4e-05
43432,14,9589,12,12,12,30995,30995,30995,2.377976,0.000208,4.2e-05
43433,14,9738,12,12,12,36602,36602,36602,4.216981,0.000326,4.9e-05
43434,14,9974,12,12,12,29884,29884,29884,1.76395,0.000269,5.1e-05
43435,14,9375,12,12,12,26050,26050,26050,1.762907,0.00026,3.2e-05
43436,14,8724,12,12,12,26467,26467,26467,4.082465,0.000359,4.5e-05
43437,14,8713,12,12,12,27277,27277,27277,2.503022,0.000248,6.2e-05
43438,14,8682,12,12,12,24013,24013,24013,3.319983,0.00033,5.2e-05
43439,14,8006,12,12,12,17719,17719,17719,3.509133,0.000175,5.4e-05
43440,14,8433,12,12,12,27393,27393,27393,5.140151,0.000345,6e-05
43441,14,8433,12,12,12,22944,22944,22944,3.922564,0.000295,4.9e-05
43442,14,9508,12,12,12,28220,28220,28352,3.44977,0.000373,5.3e-05
43443,14,8801,12,12,12,27183,27183,27183,3.51877,0.000402,5.7e-05
43444,14,9292,12,12,12,27196,27196,27196,3.462377,0.000195,6.4e-05
43445,14,8900,11,12,12,23247,23247,23247,3.563577,0.000437,5.1e-05
43446,14,8343,12,12,12,20713,20713,20713,3.598942,0.000144,3.1e-05
43447,14,7349,12,12,12,22305,22305,22305,4.052069,0.000602,6.3e-05
43448,14,9464,12,12,12,28171,28171,28171,2.402344,0.000365,4.1e-05
43449,14,9503,11,11,12,32647,32647,32647,3.645017,0.000384,5.6e-05
43450,14,7605,12,12,12,20825,20825,20825,3.584803,0.000514,4.5e-05
43451,14,9504,12,12,12,28616,28616,28616,3.066881,0.000405,3.1e-05
43452,14,9715,12,12,12,30151,30151,30151,2.255729,0.000263,4.5e-05
43453,14,8368,12,12,12,26227,26227,26227,1.648769,0.000137,4.5e-05
43454,14,8414,12,12,12,27074,27074,27074,1.513678,0.000394,2.6e-05
43455,14,9498,12,12,12,33439,33439,33439,2.193561,0.000203,4.4e-05
43456,14,8872,12,12,12,26699,26699,26699,2.866938,0.000429,5.2e-05
43457,14,9392,12,12,12,30206,30206,30206,4.416247,0.000339,5e-05
43458,14,9806,12,12,12,30332,30332,30332,2.574512,0.000265,4.4e-05
43459,14,8803,12,12,12,25369,25369,25369,1.912872,0.000397,4.3e-05
43460,14,8756,12,12,12,24028,24028,24028,5.442706,0.00028,6.7e-05
43461,14,9758,12,12,12,30858,30858,30858,3.10692,0.000351,4.5e-05
43462,14,9486,12,12,12,29146,29146,29146,2.887065,0.000366,5e-05
43463,14,8879,12,12,12,30283,30283,30283,3.339453,0.00041,4.5e-05
43464,14,9044,12,12,12,25158,25158,25158,4.127518,0.000469,5.3e-05
43465,14,9560,12,12,12,29455,29455,29455,5.433803,0.000281,5.1e-05
43466,14,9100,13,12,12,27751,27751,27751,2.715992,0.000321,4.9e-05
43467,14,9324,12,12,12,34536,34536,34536,3.685391,0.000394,5.4e-05
43468,14,7902,12,12,12,25602,25602,25602,3.974794,0.000149,4.6e-05
43469,14,8810,12,12,12,27896,27896,27896,4.225495,0.000267,4.2e-05
43470,14,9614,12,12,12,25262,25262,25262,2.854239,0.000457,4.6e-05
43471,14,9310,12,12,12,27776,27776,27776,3.1593,0.000249,4.7e-05
43472,14,9348,12,12,12,31856,31856,31856,2.864639,0.000404,5e-05
43473,14,9303,12,12,12,29295,29295,29295,2.631179,0.000269,5e-05
43474,14,9255,12,12,12,23412,23412,23412,2.001227,0.000395,3.9e-05
43475,14,9756,12,12,12,27352,27352,27352,3.062128,0.0002,4.3e-05
43476,14,9170,12,12,12,24773,24773,24773,3.799129,0.000267,6.3e-05
43477,14,9655,12,12,12,30003,30003,30003,2.382463,0.000322,4.3e-05
43478,14,9592,12,12,12,27129,27129,27129,1.984999,0.000316,3.8e-05
43479,14,9405,12,12,12,24467,24467,24467,2.087659,0.000224,2.6e-05
43480,14,7831,12,12,12,24752,24752,24752,5.169667,0.000203,5.4e-05
43481,14,9734,12,12,12,31047,31047,31047,3.140786,0.000319,5.4e-05
43482,14,9420,12,12,12,28511,28511,28511,4.693095,0.000495,5.8e-05
43483,14,9210,12,12,12,29402,29402,29402,4.312915,0.000303,4.7e-05
43484,14,9260,12,12,12,29973,29973,30512,3.245517,0.000232,5e-05
43485,14,9130,12,12,12,29581,29581,29805,4.032834,0.000479,4.7e-05
43486,14,8456,12,12,12,26605,26605,26605,2.136986,0.000296,4.5e-05
43487,14,9426,12,12,12,28151,28151,28151,1.966428,0.000189,5.1e-05
43488,14,9122,12,12,12,25180,25180,25180,3.161851,0.000452,5.7e-05
43489,14,8677,11,12,12,23765,23765,23765,3.02146,0.000335,5.3e-05
43490,14,9718,12,12,12,30270,30270,30270,2.72089,0.000243,4.1e-05
43491,14,7953,12,12,12,24357,24357,24357,2.574278,0.000192,5.7e-05
43492,14,9348,12,12,12,31117,31117,31117,3.378327,0.000508,5.1e-05
43493,14,9087,13,12,12,24766,24766,24766,2.9692,0.000349,5.4e-05
43494,14,9419,12,12,12,32286,32286,32286,3.237522,0.000418,5.1e-05
43495,14,8584,12,12,12,26000,26000,26000,2.661151,0.000324,6.7e-05
43496,14,7654,12,12,12,19438,19438,19438,3.940593,0.000557,4.8e-05
43497,14,9883,12,12,12,30362,30362,30362,2.626308,0.000308,5.5e-05
43498,14,9394,12,12,12,33887,33887,33887,3.179567,0.000366,5e-05
43499,14,7502,12,12,12,23530,23530,23530,3.570339,0.000243,4.9e-05
43500,14,9852,12,12,12,33189,33189,33189,1.645058,0.000217,3.7e-05
43501,14,9156,12,12,12,27050,27050,27050,2.063385,0.000226,2.7e-05
43502,14,8489,12,12,12,29188,29188,29188,2.633145,0.000408,3.9e-05
43503,14,9633,12,12,12,28076,28076,28097,2.565802,0.000433,4.4e-05
43504,14,9462,12,12,12,31456,31456,31456,3.1016,0.000208,4.5e-05
43505,14,9247,12,12,12,31812,31812,31812,2.75957,0.000285,4.2e-05
43506,14,9522,12,12,12,27175,27175,27175,2.494906,0.000497,6.2e-05
43507,14,9866,12,12,12,31139,31139,31327,4.204099,0.000406,4.7e-05
43508,14,8999,12,12,12,25579,25579,25579,1.448993,0.000409,3e-05
43509,14,9568,12,12,12,26693,26693,26693,3.187099,0.000335,5.1e-05
43510,14,9512,12,12,12,28672,28672,28672,2.524682,0.000198,5.6e-05
43511,14,9407,12,12,12,24575,24575,24575,3.69057,0.00076,6e-05
43512,14,9500,12,12,12,29909,29909,29909,3.071782,0.000288,5.8e-05
43513,14,8815,12,12,12,26968,26968,26968,2.14509,0.000144,3.9e-05
43514,14,8961,12,12,12,27732,27732,27732,3.285643,0.000332,5.1e-05
43515,14,8803,12,12,12,28616,28616,28616,2.909532,0.00038,4.8e-05
43516,14,9704,12,12,12,31787,31787,31787,3.285506,0.000447,4.6e-05
43517,14,9473,11,11,12,30033,30033,30033,3.58582,0.00038,4.8e-05
43518,14,9318,12,12,12,28401,28401,28401,3.266773,0.000309,5.1e-05
43519,14,9990,12,12,12,28444,28444,28444,3.102829,0.00041,4.4e-05
43520,14,9869,12,12,12,30275,30275,30275,3.632059,0.000298,5.1e-05
43521,14,9659,12,12,12,29560,29560,29560,2.153889,0.00033,4.5e-05
43522,14,9507,12,12,12,28871,28871,28871,3.868091,0.000312,0.000247
43523,14,8830,12,12,12,27235,27235,27235,4.408293,0.000241,5.6e-05
43524,14,9358,12,12,12,29325,29325,29325,3.934329,0.00032,6.3e-05
43525,14,9001,12,12,12,28103,28103,28103,3.074982,0.000267,4.7e-05
43526,14,9550,12,12,12,28457,28457,28457,2.345002,0.000266,5e-05
43527,14,9047,12,11,12,30892,30892,30892,2.362438,0.000471,5.2e-05
43528,14,9581,12,12,12,31167,31167,31167,3.88466,0.000353,5.4e-05
43529,14,9314,13,12,12,29415,29415,29415,2.199692,0.000298,4.8e-05
43530,14,9321,12,12,12,27736,27736,27736,3.328479,0.000206,3.4e-05
43531,14,8577,12,12,12,25990,25990,25990,3.025527,0.000434,5.9e-05
43532,14,8806,12,12,12,25331,25331,25331,2.865044,0.000306,5.1e-05
43533,14,9698,12,12,12,26652,26652,26652,4.075567,0.000215,4.9e-05
43534,14,9230,12,12,12,22313,22313,22313,3.691325,0.00038,5e-05
43535,14,9233,12,12,12,28484,28484,28484,4.28235,0.000658,5.4e-05
43536,14,9230,12,12,12,25187,25187,25187,1.770754,0.00019,1e-05
43537,14,9569,12,12,12,33747,33747,33747,3.152277,0.000487,5.7e-05
43538,14,9682,12,12,12,26812,26812,26812,2.525001,0.0003,4.8e-05
43539,14,8987,12,12,12,24925,24925,24925,2.47194,0.000356,3.4e-05
43540,14,8453,12,12,12,22136,22136,22136,2.777514,0.000265,4e-05
43541,14,8562,12,12,12,23901,23901,23901,2.938406,0.000278,5.4e-05
43542,14,9476,12,12,12,30614,30614,30614,2.211314,0.000218,3.9e-05
43543,14,8058,12,12,12,25940,25940,25940,3.1499,0.00047,4.8e-05
43544,14,8257,12,12,12,23463,23463,23463,1.613217,0.000452,7e-06
43545,14,9345,12,12,12,31644,31644,31644,3.112776,0.000349,4.5e-05
43546,14,8880,12,12,12,26573,26573,26573,1.597035,0.000262,3.9e-05
43547,14,9143,12,12,12,27343,27343,27343,3.733412,0.00038,6.1e-05
43548,14,9396,13,12,12,31905,31905,31905,3.709039,0.000249,4.9e-05
43549,14,8879,12,12,12,27852,27852,27852,2.371785,0.000299,4.5e-05
43550,14,9575,12,12,12,29649,29649,29649,1.748499,0.000349,4.4e-05
43551,14,8942,12,12,12,25230,25230,25230,1.902694,0.000316,5.3e-05
43552,14,9959,12,12,12,33267,33267,33267,4.204748,0.000242,6.3e-05
43553,14,9256,12,12,12,27190,27190,27190,2.799234,0.000284,5.9e-05
43554,14,9024,12,12,12,29375,29375,29375,2.782016,0.000337,5.7e-05
43555,14,9923,12,12,12,29207,29207,29207,3.000198,0.000159,5.6e-05
43556,14,9647,12,12,12,22642,22642,22642,4.674963,0.000306,8.4e-05
43557,14,8612,12,12,12,31418,31418,31687,4.701037,0.00023,6.7e-05
43558,14,9019,12,12,12,23126,23126,23126,2.346961,0.00022,4.7e-05
43559,14,9626,12,12,12,27202,27202,27202,2.178237,0.000255,3.8e-05
43560,14,8781,12,12,12,27705,27705,27705,2.105663,0.000316,4.3e-05
43561,14,8673,12,12,12,28053,28053,28053,1.978303,0.000224,3.2e-05
43562,14,9383,12,12,12,26670,26670,26670,2.109442,0.00012,5.5e-05
43563,14,9116,12,12,12,29478,29478,29478,3.299811,0.00059,6.2e-05
43564,14,9329,12,12,12,30186,30186,30186,4.069728,0.000241,5.6e-05
43565,14,9230,12,12,12,24772,24772,24772,1.808318,0.000242,4.3e-05
43566,14,9498,12,12,12,28667,28667,28667,2.167613,0.000259,5.6e-05
43567,14,9396,12,12,12,31600,31600,31600,3.100824,0.000264,4.7e-05
43568,14,8880,12,12,12,25295,25295,25295,2.668912,0.000266,2e-05
43569,14,9358,12,12,12,31666,31666,31666,2.779554,0.000391,6.3e-05
43570,14,9680,12,11,12,32163,32163,32163,1.987956,0.000302,5.1e-05
43571,14,8573,12,12,12,27585,27585,27585,2.820414,0.000454,4.8e-05
43572,14,9010,12,12,12,26727,26727,26727,2.703595,0.000327,3.2e-05
43573,14,9579,12,12,12,26014,26014,26014,3.453418,0.00022,9.9e-05
43574,14,9691,12,12,12,30620,30620,30620,2.254504,0.000291,0.000102
43575,14,9257,12,12,12,27786,27786,27786,2.902301,0.000227,7e-05
43576,14,9886,12,12,12,28010,28010,28010,2.645494,0.000446,4.8e-05
43577,14,8377,12,12,12,25326,25326,25326,2.022222,0.000267,3e-05
43578,14,9347,12,12,12,27883,27883,27883,2.898991,0.00041,4.2e-05
43579,14,9099,12,12,12,25953,25953,25953,2.837133,0.000335,5.1e-05
43580,14,8890,12,12,12,31527,31527,31527,2.81351,0.000342,4.9e-05
43581,14,9529,13,12,12,31029,31029,31190,3.805246,0.000316,4.6e-05
43582,14,9191,12,12,12,28773,28773,28773,3.119299,0.000285,4.5e-05
43583,14,8944,12,12,12,25575,25575,25575,2.941825,0.000433,5.8e-05
43584,14,9282,12,12,12,23312,23312,23312,3.347695,0.000319,5.4e-05
43585,14,9263,12,12,12,30786,30786,30786,2.250741,0.000355,4.1e-05
43586,14,8725,12,12,12,25958,25958,25958,2.745356,0.000343,4.5e-05
43587,14,8996,12,12,12,23318,23318,23318,1.278173,0.000121,2.4e-05
43588,14,9566,12,12,12,30181,30181,30181,2.158758,0.000233,5e-05
43589,14,8962,12,12,12,28260,28260,28260,3.9895,0.00023,5.6e-05
43590,14,8540,12,12,12,24074,24074,24074,2.667691,0.000373,6.1e-05
43591,14,8801,13,12,12,25092,25092,25092,2.488516,0.000373,4.3e-05
43592,14,9491,12,12,12,27169,27169,27169,2.650984,0.000266,3.5e-05
43593,14,9242,12,12,12,30640,30640,30640,3.742169,0.000294,5.6e-05
43594,14,9069,12,12,12,28275,28275,28275,1.97059,0.000258,3.9e-05
43595,14,9688,12,12,12,30713,30713,30713,3.153571,0.00054,6.6e-05
43596,14,9335,12,12,12,25571,25571,25571,3.052344,0.000441,5.5e-05
43597,14,9212,12,12,12,27414,27414,27414,3.547377,0.000298,5.8e-05
43598,14,9617,12,12,12,29522,29522,29522,3.025111,0.000417,4.9e-05
43599,14,8551,12,12,12,30250,30250,30250,3.793461,0.000315,4.4e-05
43600,14,9792,12,12,12,30745,30745,30745,2.908366,0.000237,5.1e-05
43601,14,9314,12,11,12,25773,25773,25773,2.598202,0.000231,3.4e-05
43602,14,9875,12,12,12,30419,30419,30419,2.68537,0.000281,4.8e-05
43603,14,9979,12,12,12,32436,32436,32436,2.501385,0.000407,4.5e-05
43604,14,8812,12,12,12,27856,27856,27856,3.004053,0.000259,6.5e-05
43605,14,8572,12,12,12,28421,28421,28421,3.515354,0.000218,5.6e-05
43606,14,9429,13,12,12,28263,28263,28263,3.018532,0.000382,4.8e-05
43607,14,8221,12,12,12,30000,30000,30000,3.003641,0.000638,4.2e-05
43608,14,7775,12,12,12,27047,27047,27047,2.333266,0.000286,6.6e-05
43609,14,9499,12,12,12,32493,32493,32493,2.805525,0.000243,5.9e-05
43610,14,9552,13,12,12,28938,28938,28938,3.02431,0.000408,5.2e-05
43611,14,9445,12,12,12,30159,30159,30159,3.721369,0.000251,4.6e-05
43612,14,9158,12,12,12,27779,27779,27779,3.265406,0.000336,4.8e-05
43613,14,7953,12,12,12,25309,25309,25309,2.621831,0.000388,3.1e-05
43614,14,9171,12,12,12,24838,24838,24838,2.502543,0.000298,4.1e-05
43615,14,9484,12,12,12,27699,27699,27699,2.69942,0.000285,5.1e-05
43616,14,9021,12,12,12,26883,26883,26883,1.922069,0.000161,4.5e-05
43617,14,9577,12,12,12,30734,30734,30734,3.15608,0.000287,5.4e-05
43618,14,9128,12,12,12,29326,29326,29752,3.348332,0.000342,5.9e-05
43619,14,8769,12,12,12,33216,33216,33216,2.809664,0.000339,4.5e-05
43620,14,9389,12,12,12,25030,25030,25030,3.037195,0.000375,6.2e-05
43621,14,9056,12,12,12,28286,28286,28286,3.144182,0.000306,5.2e-05
43622,14,8446,12,12,12,27034,27034,27034,2.598515,0.00035,3.9e-05
43623,14,9604,12,12,12,30735,30735,30735,4.101468,0.000807,6e-05
43624,14,9642,12,12,12,30791,30791,30791,3.066501,0.000236,5.8e-05
43625,14,9773,12,12,12,32564,32564,32663,3.161915,0.000497,5.3e-05
43626,14,9645,12,12,12,26680,26680,26680,2.481278,0.00033,4e-05
43627,14,9311,12,12,12,27868,27868,27868,2.799161,0.000216,4.8e-05
43628,14,9292,12,12,12,30138,30138,30138,2.767052,0.000346,4.6e-05
43629,14,8398,12,12,12,26251,26251,26447,2.203772,0.000287,3.2e-05
43630,14,9005,12,12,12,22559,22559,22559,3.907519,0.000232,5.8e-05
43631,14,9545,12,12,12,30380,30380,30380,1.444987,0.000232,3.7e-05
43632,14,9498,13,12,12,28739,28739,28781,3.594275,0.000302,5.6e-05
43633,14,8788,12,12,12,29714,29714,29714,2.76798,0.000217,5.6e-05
43634,14,9222,12,12,12,27811,27811,27811,2.48932,0.000231,4.3e-05
43635,14,9903,12,12,12,33543,33543,33894,3.155817,0.000294,5.6e-05
43636,14,8269,12,12,12,20936,20936,20936,3.246268,0.000318,4.8e-05
43637,14,9462,12,12,12,34658,34658,34658,3.410464,0.000404,4.9e-05
43638,14,9694,12,12,12,32620,32620,32620,2.763479,0.000181,5.1e-05
43639,14,9001,12,12,12,26919,26919,26919,2.552476,0.000337,5.4e-05
43640,14,9260,12,12,12,28886,28886,28886,2.570954,0.000164,5.2e-05
43641,14,9335,12,12,12,29771,29771,29771,2.300142,0.000373,5.1e-05
43642,14,9842,12,12,12,31806,31806,31825,4.367419,0.000601,4.7e-05
43643,14,8510,12,12,12,28933,28933,28933,3.703142,0.00032,4.8e-05
43644,14,9022,12,12,12,28436,28436,28436,2.795247,0.000497,4.9e-05
43645,14,9416,12,12,12,29715,29715,29715,2.760925,0.000355,6e-05
43646,14,9103,12,12,12,28107,28107,28107,2.869589,0.000239,4.7e-05
43647,14,8959,12,12,12,27821,27821,27821,3.818411,0.000296,4.6e-05
43648,14,9825,12,12,12,32781,32781,32781,3.593781,0.00034,4.9e-05
43649,14,9139,12,12,12,23544,23544,23544,1.953351,0.000284,2.6e-05
43650,14,9910,12,12,12,31939,31939,31939,2.76282,0.000224,4.1e-05
43651,14,9577,12,12,12,25528,25528,25528,3.863457,0.000424,5e-05
43652,14,8746,12,12,12,27340,27340,27340,4.840432,0.000152,5.9e-05
43653,14,9089,12,12,12,27547,27547,27547,1.876289,0.000198,4e-05
43654,14,9466,12,12,12,31674,31674,31674,2.975959,0.000287,4.4e-05
43655,14,9271,12,12,12,31986,31986,31986,2.122472,0.000525,4.6e-05
43656,14,9163,12,12,12,31118,31118,31118,2.312225,0.000224,5.4e-05
43657,14,8782,12,12,12,26510,26510,26510,4.375558,0.000225,5.3e-05
43658,14,8957,12,12,12,23775,23775,23775,2.382251,0.000239,4.9e-05
43659,14,9622,12,12,12,31751,31751,31751,4.015741,0.000407,4.6e-05
43660,14,8235,12,12,12,23931,23931,23931,2.94769,0.000497,4.4e-05
43661,14,9553,12,12,12,29405,29405,29589,3.990354,0.000554,5e-05
43662,14,9385,13,12,12,26723,26723,26723,4.622507,0.00016,5.9e-05
43663,14,9330,12,12,12,27738,27738,27738,4.175305,0.000292,4.9e-05
43664,14,9347,12,12,12,21542,21542,21542,1.617498,0.000259,3.3e-05
43665,14,9231,12,12,12,33060,33060,33117,4.573928,0.000234,5.2e-05
43666,14,9237,12,12,12,25810,25810,25810,1.647453,0.000352,1.8e-05
43667,14,9336,12,12,12,26869,26869,26869,2.368841,0.000471,4e-05
43668,14,9352,11,12,12,35336,35336,35336,2.850479,0.00019,5.3e-05
43669,14,9312,12,12,12,31445,31445,31445,3.817788,0.00024,4.8e-05
43670,14,8254,12,12,12,26555,26555,26555,2.426871,0.00064,4.8e-05
43671,14,9333,13,12,12,29878,29878,29878,3.448966,0.000414,4.4e-05
43672,14,9813,12,12,12,29858,29858,29858,2.044564,0.000333,4.1e-05
43673,14,9194,12,12,12,28304,28304,28749,3.315894,0.00025,5.9e-05
43674,14,8207,12,12,12,25661,25661,25661,3.539552,0.000401,5.6e-05
43675,14,9011,12,12,12,27762,27762,27762,4.099304,0.000245,5.8e-05
43676,14,8854,12,12,12,30766,30766,30766,4.106695,0.000693,4.8e-05
43677,14,7790,12,12,12,23683,23683,23683,4.071951,0.000285,5e-05
43678,14,9216,12,12,12,25797,25797,25797,2.214506,0.000148,3.3e-05
43679,14,8663,12,12,12,21538,21538,21538,3.149253,0.000323,5.9e-05
43680,14,9429,12,12,12,28570,28570,28570,4.624229,0.000365,6.1e-05
43681,14,9374,12,12,12,28189,28189,28189,2.270774,0.000363,4e-05
43682,14,8352,12,12,12,24151,24151,24151,2.907649,0.000381,4.8e-05
43683,14,9340,13,12,12,33072,33072,33072,3.278606,0.000224,5.1e-05
43684,14,9583,13,12,12,29117,29117,29117,3.160866,0.000292,6e-05
43685,14,8895,12,12,12,28089,28089,28089,3.565135,0.000167,4.4e-05
43686,14,9085,12,11,12,27695,27695,27695,2.441867,0.000292,4.2e-05
43687,14,9648,12,12,12,31587,31587,31587,2.31861,0.000328,4.5e-05
43688,14,8946,12,12,12,25707,25707,25707,3.606137,0.000174,4.6e-05
43689,14,9167,12,12,12,28977,28977,28977,3.660774,0.000271,4.6e-05
43690,14,8713,12,12,12,27478,27478,27478,4.057889,0.000377,5.3e-05
43691,14,9024,12,12,12,27250,27250,27250,2.538348,0.000361,3.8e-05
43692,14,9043,12,12,12,27937,27937,27937,2.146395,0.000253,4.4e-05
43693,14,9853,12,12,12,32604,32604,32604,1.595704,0.000243,2.7e-05
43694,14,9921,12,12,12,26952,26952,26952,3.333742,0.000313,5.5e-05
43695,14,9107,12,12,12,28911,28911,28911,2.04033,0.000379,4.9e-05
43696,14,9004,12,12,12,26849,26849,26849,3.244973,0.000357,5e-05
43697,14,9033,12,12,12,26276,26276,26276,2.983268,0.000294,5.5e-05
43698,14,9465,11,12,12,28167,28167,28167,2.065673,0.000302,4.4e-05
43699,14,9737,12,12,12,30615,30615,30615,2.553792,0.000346,4.4e-05
43700,14,9086,12,12,12,28027,28027,28027,4.117587,0.00029,4.6e-05
43701,14,9261,12,12,12,32021,32021,32021,2.288291,0.0002,4.6e-05
43702,14,9518,13,12,12,29065,29065,29065,2.40765,0.000334,4.9e-05
43703,14,9215,12,12,12,24658,24658,24658,3.458595,0.000287,6.4e-05
43704,14,9145,12,12,12,29121,29121,29121,2.528547,0.00029,5.3e-05
43705,14,8905,12,12,12,27528,27528,27528,2.30941,0.000386,4.2e-05
43706,14,8852,12,12,12,28015,28015,28015,3.482423,0.000327,0.000515
43707,14,8377,12,12,12,25178,25178,25178,2.093204,0.000482,3.7e-05
43708,14,8208,12,12,12,29573,29573,29573,4.606371,0.00042,5.7e-05
43709,14,9101,12,12,12,30778,30778,30778,2.917273,0.000309,5.6e-05
43710,14,9181,12,12,12,29937,29937,29937,2.211447,0.000281,5.2e-05
43711,14,9023,12,12,12,24379,24379,24379,2.086593,0.000534,4.6e-05
43712,14,8678,12,12,12,28018,28018,28018,3.116696,0.000191,5.5e-05
43713,14,9272,12,12,12,30559,30559,30559,3.526369,0.00021,4.8e-05
